"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene:UTI89_C0518","gene:UTI89_C0518",2118.26032977747,1.21444665494202,0.460791128577479,2.63556865491567,0.00839964316950302,0.0751656611005026
"gene:UTI89_C0216","gene:UTI89_C0216",689.650784995733,-0.893945276131161,0.285048868398015,-3.13611234857787,0.00171203604642362,0.0467167282880486
"gene:UTI89_C3597","gene:UTI89_C3597",1404.7325354469,-1.12235072008149,0.38739917086845,-2.89714280380484,0.00376578297254594,0.059257874548502
"gene:UTI89_C2170","gene:UTI89_C2170",174.14573817646,0.873766217843353,0.334500327008274,2.61215355350531,0.00899738322929443,0.0761540145140831
"gene:UTI89_C2442","gene:UTI89_C2442",3823.61439848558,-1.61174683307072,0.493107939795793,-3.26854772149518,0.00108100946247166,0.0398962485070477
"gene:UTI89_C2125","gene:UTI89_C2125",5929.04716820508,-1.40853388689291,0.561524984409619,-2.50840822047096,0.0121276468933953,0.0853427003609295
"gene:UTI89_C3747","gene:UTI89_C3747",21887.995482769,-1.4736220573977,0.461173645364752,-3.19537352623909,0.00139649974296463,0.0435733915635339
"gene:UTI89_C3166","gene:UTI89_C3166",173.82045238613,-1.06486672406092,0.370079674760611,-2.87739856221432,0.00400968801305719,0.0592786729307878
"gene:UTI89_C4407","gene:UTI89_C4407",71.633834040604,1.25103162897899,0.46189743169944,2.70846197255551,0.00675958580511244,0.0713574222581508
"gene:UTI89_C4695","gene:UTI89_C4695",107.862203730032,1.94849268615611,0.569522141267109,3.42127644382882,0.000623279430758124,0.030907367830257
"gene:UTI89_C4639","gene:UTI89_C4639",171.563219561982,1.20253648226213,0.509042344275748,2.36235058985726,0.0181594597336153,0.0997912155744294
"gene:UTI89_C0334","gene:UTI89_C0334",546.408928875492,0.738739362243661,0.203918081176855,3.62272613581022,0.000291514416799007,0.0237376025107763
"gene:UTI89_C3494","gene:UTI89_C3494",554.831399138642,-0.76679994374075,0.289330377546583,-2.65025729494061,0.00804304925487291,0.0750155068680053
"gene:UTI89_C1267","gene:UTI89_C1267",264.072144410021,1.0760105543362,0.373730600930217,2.87910744171872,0.00398802443248024,0.059257874548502
"gene:UTI89_C2482","gene:UTI89_C2482",511.59421367557,-1.76816498685436,0.519225215772337,-3.4053912120278,0.000660693314441762,0.0319750632366626
"gene:UTI89_C4120","gene:UTI89_C4120",14.5929605934866,1.72596032178593,0.571385759857359,3.02065687149221,0.00252227014146002,0.0534679579573962
"gene:UTI89_C2310","gene:UTI89_C2310",7474.43470682029,-0.928156658325603,0.337428460002303,-2.75067686442118,0.00594722770308338,0.0679493944695272
"gene:UTI89_C3040","gene:UTI89_C3040",11.8434708873293,1.57941179817975,0.459216961690181,3.43935858197965,0.000583094338256834,0.0296165738144313
"gene:UTI89_C5091","gene:UTI89_C5091",54.5137547082799,0.995095450236444,0.409521753960539,2.42989643556843,0.0151031377510689,0.0926783452906499
"gene:UTI89_C2251","gene:UTI89_C2251",21.0563434175404,1.07033333849996,0.448134072240348,2.38842213703829,0.0169208934252332,0.0970964018696267
"gene:UTI89_C0085","gene:UTI89_C0085",1901.73031243412,-0.969818545770068,0.310211084108956,-3.1263181602803,0.00177009934736593,0.0475081444926342
"gene:UTI89_C1490","gene:UTI89_C1490",109.442905199714,0.730617619045753,0.279556762195362,2.61348576692693,0.00896238166150244,0.0761540145140831
"gene:UTI89_C3421","gene:UTI89_C3421",120.0157131423,1.18647318620552,0.494503640777872,2.39932143742998,0.0164254887879544,0.0959868827913771
"gene:UTI89_C4279","gene:UTI89_C4279",1111.84461720898,1.13164892404554,0.457470333299359,2.47370996908999,0.0133718202420294,0.0885128230214333
