"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene:UTI89_C1337","gene:UTI89_C1337",1141.71822340707,1.93994431768423,0.454792807894951,4.26555627971215,1.99404738555653e-05,0.00093454354136416
"gene:UTI89_C0835","gene:UTI89_C0835",305.882874387376,-1.04610327994841,0.279430069975267,-3.74370331740246,0.000181327746005949,0.00448398913615716
"gene:UTI89_C3522","gene:UTI89_C3522",639.044892822871,1.34481413241395,0.348935893456237,3.85404355824064,0.000116182911541725,0.0033048329924672
"gene:UTI89_C3434","gene:UTI89_C3434",72.4852493677111,1.17435852290675,0.378986031067295,3.0986855098578,0.00194381234916487,0.0257830204049604
"gene:UTI89_C1214","gene:UTI89_C1214",1391.22230427474,1.09611686297401,0.378225817924495,2.89804876089349,0.00375492206169868,0.039995609232942
"gene:UTI89_C0562","gene:UTI89_C0562",172.002657325586,1.05240128331042,0.251595179336984,4.18291513408072,2.8779484505298e-05,0.00119011632983674
"gene:UTI89_C3337","gene:UTI89_C3337",1348.76673385514,0.602385414961586,0.200616480327321,3.00267163484649,0.00267621017565013,0.0320081082789362
"gene:UTI89_C2127","gene:UTI89_C2127",658.26647637136,1.43968876224278,0.500521802402458,2.87637572495825,0.00402270564594499,0.0416543301561568
"gene:UTI89_C1082","gene:UTI89_C1082",3645.40805222877,1.92911279714587,0.471847351139001,4.08842561580383,4.3431076322068e-05,0.00160318446865888
"gene:UTI89_C1041","gene:UTI89_C1041",29.4826098904648,-1.06674430861893,0.404937820611771,-2.63434101316423,0.00843007733567695,0.0676744054957036
"gene:UTI89_C2092","gene:UTI89_C2092",1783.14277707779,1.40992704592657,0.496294004935397,2.84091089536755,0.00449848795972905,0.0445253791581052
"gene:UTI89_C1046","gene:UTI89_C1046",136.594250504806,-1.13419405201006,0.439689442666361,-2.57953442123171,0.00989335982844849,0.0751315180799306
"gene:EBG00001165937","gene:EBG00001165937",115.640082715893,1.29842859189986,0.326496462278121,3.97685347902427,6.9833163272956e-05,0.00217499364852036
"gene:UTI89_C1346","gene:UTI89_C1346",3552.89662293255,1.26450707000305,0.42597055682384,2.96853162676683,0.00299226307610139,0.0347286004657899
"gene:UTI89_C1931","gene:UTI89_C1931",101.545570290207,0.654725072078044,0.271246172723608,2.41376704232871,0.0157885534079891,0.0991013664805032
"gene:UTI89_C1442","gene:UTI89_C1442",1788.10021058268,-1.17276372781965,0.296506035010946,-3.95527776618899,7.64457811231696e-05,0.00236597288620829
"gene:UTI89_C3590","gene:UTI89_C3590",18297.6013127485,1.32335164258887,0.419078313907844,3.15776693441568,0.0015898260843593,0.022162986292159
"gene:UTI89_C2404","gene:UTI89_C2404",254.043708586694,-1.18997003733272,0.419605222085739,-2.8359276164813,0.00456928005720898,0.0447916875727597
"gene:EBG00001165729","gene:EBG00001165729",212.373993943183,-1.60583299313844,0.367259339861249,-4.37247693617575,1.22844798167984e-05,0.000679235114364775
"gene:UTI89_C1381","gene:UTI89_C1381",149.250738216048,1.13885408595401,0.388896574154374,2.9284240634682,0.0034068503972131,0.037844493915769
"gene:UTI89_C2861","gene:UTI89_C2861",48.6545866344771,-1.99438200809076,0.422318114063924,-4.72246380553992,2.33004565976837e-06,0.000191102578195336
"gene:UTI89_C1310","gene:UTI89_C1310",80.0030955005748,1.19292060593797,0.426009163498968,2.80022287816552,0.00510673339895295,0.047505170238653
"gene:UTI89_C1469","gene:UTI89_C1469",146.282002765333,-0.795557663516756,0.246811700962039,-3.22333852250837,0.00126705715009465,0.0191263442810299
"gene:UTI89_C0589","gene:UTI89_C0589",190.217088890993,2.25197740778229,0.447432801059362,5.03310754698898,4.82592204098433e-07,5.05284305610296e-05
"gene:UTI89_C5071","gene:UTI89_C5071",15.8885166587139,1.45449136294874,0.479421467111213,3.03384696499487,0.00241456879608102,0.0299958844305299
"gene:UTI89_C1821","gene:UTI89_C1821",484.421208537236,1.06018874891162,0.377403527679406,2.80916491541706,0.00496701956063471,0.0468801691594219
